전송사업자코드,전송사업자명,공연시설코드,시설특성,개관연도,주소,나이대,편의시설_레스토랑 여부,편의시설_카페 여부,편의시설_편의점 여부,편의시설_놀이방 여부,편의시설_수유실 여부,장애인시설_주차장 여부,장애인시설_화장실 여부,장애인시설_경사로 여부,장애인시설_전용엘리베이터 여부,주차시설_자체 여부,주차시설_공영 여부,공연장코드,좌석수,장애인석,무대시설_오케스트라피트 여부,무대시설_연습실 여부,무대시설_분장실 여부,무대시설_무대넓이,공연코드,공연회차,공연일시,입장권고유번호,예매/취소일시,예매/취소구분,예매/취소매수,예매/취소금액,예매/취소방식코드,예매/취소방식명(관리시스템),예매/취소방식명(전송처),결제수단코드,결제수단명(관리시스템),결제수단명(전송처),할인금액,할인종류코드,할인종류명(관리시스템),할인종류명(전송처),장당금액,성별,연령,공연시작일자,공연종료일자,소요시간,장르명,세부장르명,공연지역명,출연진내용,제작진내용,기획제작사명,원작자명,극작가명,수상실적,관람연령,아동공연 여부,축제 여부,내한공연 여부,오픈런 여부,판매시작일시,판매종료일시,좌석등급,단독판매여부,판매좌석수,판매페이지URL,공연일시_연,공연일시_월,공연일시_요일,공연기간,공휴일_기념일_여부,시설특성공공(기타),시설특성공공(문예회관),시설특성국립,시설특성기타(비공연장),시설특성민간(대학로 외),시설특성민간(대학로),성별0,성별1,성별2,공연지속률,공연거래빈도
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,1,1,1,0,1,0,1,0,1,0,1,0,FC222349-01,1449,26,1,1,1,13.6X21.5,PF315422,1,2022-06-23 19:30:00,2381675644603300051,2022-06-20 12:52,1,1,0,3,현장,현장,99,기타,,0,99,기타,,0,2,1,2022-06-23,2022-06-23,2시간 10분,클래식,기악,경기도,"김덕기, 박하나, 김동섭, 조은아 등",,"경기도 민주화운동 기념사업 추진위원회(주최), 민주화운동기념사업회(주최), 경기도 민주화운동 기념사업 추진위원회(주관), 민주화운동기념사업회(주관)",,,,만 7세 이상,0,0,0,0,2022/06/17 10:00:00,2022/06/22 17:00:00,전석무료(0),0,1449,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006705,2022,6,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,1169
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,1,1,1,0,1,0,1,0,1,0,1,0,FC222349-01,1449,26,1,1,1,13.6X21.5,PF315486,1,2022-06-24 19:30:00,2382195644572900058,2022-06-21 13:29,1,1,0,3,현장,현장,99,기타,,0,99,기타,,0,2,1,2022-06-24,2022-06-24,1시간,클래식,성악,경기도,"정희정, 최선자, 노영화, 박다정, 정재환, 강형모, 임홍재 등",정경숙,고양시 음악협회(주최),,,,만 6세 이상,0,0,0,0,2022/06/16 10:00:00,2022/06/23 17:00:00,전석무료(0),0,1195,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006702,2022,6,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,575
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,1,1,1,0,1,0,1,0,1,0,1,0,FC222349-01,1449,26,1,1,1,13.6X21.5,PF315779,1,2022-06-25 18:00:00,2383751644612000051,2022-06-24 10:10,1,1,0,3,현장,현장,99,기타,,0,99,기타,,0,2,1,2022-06-25,2022-06-25,,클래식,기악,경기도,,,,,,,만 6세 이상,0,0,0,0,2022/06/23 09:00:00,2022/06/24 17:00:00,,0,1449,,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,724
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,0,1,1,0,1,0,1,0,1,0,1,0,FC222349-01,1449,26,1,1,1,13.6X21.5,PF308618,1,2022-06-30 11:00:00,2307950639652400018,2022-02-04 18:25,1,1,18750,1,웹,인터넷,99,기타,아람누리 마티네콘서트 패키지,6250,99,기타,"아람누리 마티네콘서트 패키지 25,000원",25000,2,2023,2022-06-30,2022-06-30,1시간,클래식,기악,경기도,"김현수, 김광현, 홍진호 등",,(재)고양문화재단(주최),,,,만 7세 이상,0,0,0,0,2022/02/04 14:00:00,2022/06/29 17:00:00,전석(25000),0,1195,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006560,2022,6,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,1352
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,2,1,1,0,1,0,1,0,1,0,1,0,FC222349-02,304,4,1,1,1,21.3X11.7,PF313549,1,2022-06-24 19:30:00,2351672644161900039,2022-05-18 15:18,1,1,21000,1,웹,인터넷,4,무통장,농협,9000,99,기타,조기예매할인 30%,30000,2,21,2022-06-18,2022-06-26,1시간 10분,연극,연극,경기도,"강은나, 마현진, 이동명, 이종혁, 최미령","민준호, 심새인, 조용욱 등","(재)고양문화재단(주최), (재)고양문화재단(주관)",A. 생텍쥐페리,,,만 7세 이상,0,0,0,0,2022/05/18 14:00:00,2022/06/23 17:00:00,전석(30000),0,304,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006664,2022,6,4,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.024657534246575342,579
SE000319,고양문화재단(아람누리),FC222349,공공(문예회관),2007.0,경기도 고양시 일산동구 중앙로 1286 (마두동) 고양아람누리 고양아람누리,3,1,1,0,1,0,1,0,1,0,1,0,FC222349-03,1887,26,1,1,1,18X20.7,PF313201,1,2022-06-25 17:00:00,2349805643931400034,2022-05-13 22:40,1,1,30000,2,모바일,모바일,2,카드,현대카드,0,99,기타,,30000,2,53,2022-06-25,2022-06-26,1시간 10분,무용,발레,경기도,,,"(재)고양문화재단(주관), 장선희발레단(주관), 한국문화예술회관연합회(KoCACA)(주최)",,,,만 7세 이상,0,0,0,0,2022/05/13 15:00:00,2022/06/24 17:00:00,"R석(30000), S석(20000)",0,1572,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006658,2022,6,5,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005479452054794521,1888
SE000201,인터파크,FC222269,민간(대학로 외),2003.0,서울특별시 강남구 일원로 90 (일원동) 밀알학교,2,0,1,0,0,0,1,1,1,1,1,0,FC222269-01,440,N,0,0,1,,PF315481,1,2022-06-23 19:30:00,T1967459580,2022-06-21 12:47,1,1,20000,99,기타,티켓모바일웹,99,기타,카카오페이(카카오머니),0,99,기타,,20000,2,32,2022-06-23,2022-06-23,1시간 15분,클래식,기악,서울,,,IMU(주최),,,,만 7세 이상,0,0,0,0,2022/05/16 00:00:00,2022/06/22 17:00:00,전석(20000),0,200석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006064,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,3
SE000201,인터파크,FC222269,민간(대학로 외),2003.0,서울특별시 강남구 일원로 90 (일원동) 밀알학교,2,0,1,0,0,0,1,1,1,1,1,0,FC222269-01,440,N,0,0,1,,PF314641,1,2022-06-25 19:30:00,T1955526680,2022-06-07 16:04,1,1,30000,99,기타,티켓어플 안드로이드,99,기타,인터파크페이(카드),0,99,기타,,30000,2,49,2022-06-25,2022-06-25,1시간 30분,클래식,성악,서울,"김진우, 전형진, 장은혜, 홍예슬, 이우진",,지노예술기획(주최),,,,만 7세 이상,0,0,0,0,2022/05/31 00:00:00,2022/06/24 17:00:00,전석(30000),0,401석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006800,2022,6,5,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,4
SE000201,인터파크,FC223841,민간(대학로 외),2009.0,서울특별시 용산구 한남대로 98 (한남동) 일신빌딩 1층,3,0,0,0,0,0,0,0,0,0,1,0,FC223841-01,189,N,0,0,1,281,PF314698,1,2022-06-23 19:30:00,T1956202440,2022-06-08 18:09,1,1,50000,1,웹,엔에이치엔(주)(네이버 바로가기-web),99,기타,카카오페이(카카오머니),0,99,기타,,50000,2,53,2022-06-23,2022-06-23,1시간 30분,클래식,기악,서울,"정원순, 이상희, 권명혜, 엄희원, 피예나, 최예선, 조재현 등","장석진, 배종선 등","현대음악앙상블 소리(주최), 지클레프(주관)",,,,만 7세 이상,0,0,0,0,2022/05/30 00:00:00,2022/06/22 17:00:00,"R석(50000), S석(30000), A석(20000)",0,185석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006764,2022,6,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,20
SE000201,인터파크,FC223841,민간(대학로 외),2009.0,서울특별시 용산구 한남대로 98 (한남동) 일신빌딩 1층,2,0,0,0,0,0,0,0,0,0,1,0,FC223841-01,189,N,0,0,1,281,PF314928,1,2022-06-24 19:30:00,T1957590850,2022-06-10 09:13,1,1,30000,99,기타,티켓모바일웹,99,기타,인터파크페이(카드),0,99,기타,,30000,2,37,2022-06-24,2022-06-24,1시간 40분,클래식,기악,서울,"백희진, 백희영",,(주)마스트미디어(주최),,,,만 7세 이상,0,0,0,0,2022/06/03 00:00:00,2022/06/23 17:00:00,전석(30000),0,41석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007058,2022,6,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,199
SE000201,인터파크,FC223841,민간(대학로 외),2009.0,서울특별시 용산구 한남대로 98 (한남동) 일신빌딩 1층,2,0,0,0,0,0,0,0,0,0,1,0,FC223841-01,189,N,0,0,1,281,PF315752,1,2022-06-27 19:30:00,T1970480860,2022-06-25 10:27,1,1,20000,99,기타,티켓모바일웹,2,카드,신용카드,0,99,기타,,20000,2,32,2022-06-27,2022-06-27,1시간 30분,클래식,기악,서울,"정서연, 노양희",,이든예술기획(주최),,,,만 7세 이상,0,0,0,0,2022/05/10 00:00:00,2022/06/26 17:00:00,전석(20000),0,41석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005772,2022,6,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,1
SE000201,인터파크,FC223841,민간(대학로 외),2009.0,서울특별시 용산구 한남대로 98 (한남동) 일신빌딩 1층,2,0,0,0,0,0,0,0,0,0,1,0,FC223841-01,189,N,0,0,1,281,PF315735,1,2022-06-28 19:30:00,T1971430970,2022-06-26 21:11,1,1,20000,99,기타,티켓모바일웹,99,기타,인터파크페이(카드),0,99,기타,,20000,2,49,2022-06-28,2022-06-28,1시간 40분,클래식,기악,서울,최수정,,"인터뮤직(주관), Probe온(주최)",,,,만 7세 이상,0,0,0,0,2022/05/16 00:00:00,2022/06/27 17:00:00,전석(20000),0,189석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006099,2022,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,2
SE000201,인터파크,FC223841,민간(대학로 외),2009.0,서울특별시 용산구 한남대로 98 (한남동) 일신빌딩 1층,2,0,0,0,0,0,0,0,0,0,1,0,FC223841-01,189,N,0,0,1,281,PF314984,1,2022-06-29 19:30:00,T1959559860,2022-06-13 12:52,1,1,20000,99,기타,티켓모바일웹,2,카드,신용카드,0,99,기타,,20000,2,45,2022-06-29,2022-06-29,1시간,클래식,기악,서울,"고마음, 김고운",,"자작나무 하우스(주최), 자작나무 하우스(주관)",,,,만 7세 이상,0,0,0,0,2022/06/08 00:00:00,2022/06/28 17:00:00,전석(20000),0,185석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22007294,2022,6,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0027397260273972603,19
SE000201,인터파크,FC222048,공공(문예회관),2012.0,전라남도 여수시 예울마루로 100 (시전동) ,2,0,1,0,0,1,1,1,1,1,1,0,FC222048-02,302,4,0,1,1,162,PF314916,1,2022-06-25 15:00:00,T1959560230,2022-06-13 12:53,1,1,20000,99,기타,티켓모바일웹,99,기타,인터파크페이(카드),0,99,기타,,20000,1,38,2022-06-25,2022-06-25,1시간 40분,클래식,기악,전라도,"이성열, 서주희, 곽연후, 임주연, 황인배, 정선희, 서지수 등",,"앙상블여수(주최), 앙상블여수(기획사)",,,,만 8세 이상,0,0,0,0,2022/05/26 00:00:00,2022/06/24 17:00:00,전석(20000),0,150석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006596,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0027397260273972603,157
SE000201,인터파크,FC222786,공공(문예회관),1998.0,경기도 부천시 장말로 107 (상동) ,2,0,1,0,1,0,0,0,0,0,1,0,FC222786-02,181,3,0,0,1,98,PF301992,1,2022-06-24 14:00:00,T1923202420,2022-04-22 23:42,1,1,9100,1,웹,Web,2,카드,신용카드,0,99,기타,,9100,2,42,2022-06-24,2022-06-25,50분,연극,인형극,경기도,,,"(재)부천문화재단(주최), (재)부천문화재단(주관), 아트컴퍼니 행복자(주관)",,,,24개월 이상,1,0,0,0,2022/04/06 00:00:00,2022/06/23 17:00:00,전석(13000),1,10석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22004190,2022,6,4,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.005479452054794521,66
SE000303,네이버N예약,FC222770,민간(대학로 외),2010.0,서울특별시 종로구 창덕궁길 29 - 38 ,2,0,0,0,0,0,0,0,0,0,0,0,FC222770-02,160,N,0,0,0,,PF371936,1,2022-06-23 19:30:00,284790006_0,2022-06-07 15:20,1,1,35000,2,모바일,모바일,2,카드,카드,0,99,기타,기타,35000,2,34,2019-12-21,2022-10-29,1시간 40분,뮤지컬,뮤지컬,서울,"김솔로몬, 이수함, 이나영, 박예소, 이동국","서은영, 박예소, 김은지 등",조이피플(주관),,,,만 10세 이상,0,0,0,1,2021/07/17 00:00:00,2022/12/25 00:00:00,전석(40000),0,1,https://booking.naver.com/booking/12/bizes/539963,2022,6,3,1044,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.8602739726027395,62
SE000105,클립서비스,FC222770,민간(대학로 외),2010.0,서울특별시 종로구 창덕궁길 29 - 38 ,0,0,0,0,0,0,0,0,0,0,0,0,FC222770-02,160,N,0,0,0,,PF305735,1,2022-06-25 13:00:00,62365810,2022-04-18 08:57,1,1,35000,2,모바일,모바일웹,2,카드,카드,15000,3,자체할인,회원할인,50000,0,2023,2022-01-01,2022-11-26,1시간 20분,뮤지컬,뮤지컬,서울,,,조이피플(주최),,,,만 8세 이상,0,0,0,0,9999/12/31 12:00:00,9999/12/31 12:00:00,전석(50000),0,,https://www.clipservice.co.kr/Clipservice/Ticket/ShowDetail?playNum=75846,2022,6,5,330,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.9041095890410958,34
SE000303,네이버N예약,FC222069,민간(대학로 외),2012.0,서울특별시 마포구 양화로11길 60 (서교동) 2층,2,0,1,0,0,1,1,1,0,1,1,0,FC222069-02,299,3,0,0,0,75,PF307520,1,2022-06-23 11:00:00,291087201_0,2022-06-22 03:59,1,1,24500,2,모바일,모바일,2,카드,카드,0,99,기타,기타,24500,2,37,2022-01-22,2022-09-04,50분,뮤지컬,뮤지컬,서울,,,"(유)브러쉬씨어터(주관), (유)브러쉬씨어터(주최)",,,"2019 에딘버러 프린지 페스티벌(Edinburgh Festival Fringe) EDITOR'S AWARD WINNER, 2018 에딘버러 프린지 페스티벌(Edinburgh Festival Fringe) BEST SHOW, 2018 에딘버러 프린지 페스티벌(Edinburgh Festival Fringe) AISAN ARTS AWARD BEST COMEDY",36개월 이상,1,0,0,0,2022/01/22 00:00:00,2022/09/04 00:00:00,전석(50000),0,1,https://booking.naver.com/booking/12/bizes/637580,2022,6,3,226,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.6191780821917808,1584
SE000320,고양문화재단(어울림누리),FC222031,공공(문예회관),2004.0,경기도 고양시 덕양구 어울림로 33 (성사동) ,2,1,1,0,1,0,1,1,1,1,1,0,FC222031-01,366,4,0,1,1,336.28,PF312198,1,2022-06-25 11:00:00,2355103643831900030,2022-05-26 13:09,1,1,20000,1,웹,인터넷,2,카드,신한카드,10000,99,기타,"예매시 할인 10,000원",30000,1,41,2022-06-25,2022-06-26,1시간,뮤지컬,뮤지컬,경기도,,,"(주)아트팩토리(주최), (주)아트팩토리(제작사)",,,,24개월 이상,1,0,0,0,2022/05/11 10:00:00,2022/06/24 17:00:00,R석(30000),0,366,http://www.artgy.or.kr/PF/PF0201V.aspx?showid=0000006653,2022,6,5,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.005479452054794521,1397
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-01,1546,N,1,1,1,18X15,PF313195,1,2022-06-21 19:30:00,T1948491620,2022-05-27 20:30,1,1,24000,99,기타,티켓어플 안드로이드,99,기타,카카오페이(카카오머니),0,99,기타,,24000,1,22,2022-06-21,2022-06-21,1시간 30분,클래식,기악,충청도,"이연자, 최자영, 권순찬, 강내우, 김광현, 최유미, 조성숙 등",이연자,"스페이스 연(주최), 공연기획피움(주관)",,,,만 7세 이상,0,0,0,0,2022/05/23 00:00:00,2022/06/20 17:00:00,"R석(70000), S석(50000), A석(30000), B석(20000)",0,728석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006392,2022,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0027397260273972603,3
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-01,1546,N,1,1,1,18X15,PF314471,1,2022-06-23 19:30:00,T1953313180,2022-06-03 10:16,1,1,10000,1,웹,대전예술의전당(web),2,카드,신용카드,0,99,기타,,10000,0,39,2022-06-23,2022-06-23,1시간 40분,클래식,성악,충청도,"빈프리트 돌, 정록기, 김수희, 정도형, 이용원, 이효녕, 정길순 등",,"대전광역시청(주최), 대전시립합창단(주관)",,,,만 7세 이상,0,0,0,0,2022/05/30 00:00:00,2022/06/22 17:00:00,"R석(20000), S석(10000), A석(5000)",0,388석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006729,2022,6,3,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,655
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-01,1546,N,1,1,1,18X15,PF313904,1,2022-06-24 19:30:00,T1946773030,2022-05-25 18:00,1,1,70000,99,기타,티켓어플 안드로이드,99,기타,인터파크페이(카드),0,99,기타,,70000,2,33,2022-06-24,2022-06-24,2시간,클래식,기악,충청도,김대윤 등,,"(주) 어썸아트앤뉴미디어(주관), (주) 어썸아트앤뉴미디어(주최)",,,,만 6세 이상,0,0,0,0,2022/05/23 00:00:00,2022/06/23 17:00:00,"R석(70000), S석(50000), A석(30000)",1,972석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006425,2022,6,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,849
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-01,1546,N,1,1,1,18X15,PF313009,1,2022-06-25 17:00:00,T1950819150,2022-05-31 09:01,1,1,16000,1,웹,대전예술의전당(web),2,카드,신용카드,0,99,기타,,16000,0,36,2022-06-25,2022-06-25,,클래식,기악,충청도,"김강훈, 황재연, 최주희 등",,유진예술기획(주최),,,,만 7세 이상,0,0,0,0,2022/05/28 00:00:00,2022/06/24 17:00:00,전석(20000),0,312석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006681,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,56
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,0,0,1,0,1,0,1,1,1,1,1,0,FC222298-01,1546,N,1,1,1,18X15,PF301970,1,2022-06-30 19:30:00,T0895708115,2022-04-19 09:47,1,1,0,3,현장,2022지킬대전,1,현금,현금,0,99,기타,,0,0,2023,2022-06-30,2022-07-02,2시간 50분,뮤지컬,뮤지컬,충청도,"박은태, 전동석, 정유지, 최수진, 이지혜, 김봉환, 윤영석 등","신춘수, 조정만, 원미솔 등","(주)오디컴퍼니(ODCOMPANY)(제작사), TBC(주최), TJB 대전방송(주최), (주)밝은누리(주관), 정밀기획(주관)",,,,만 13세 이상,0,0,0,0,2022/04/14 00:00:00,2022/06/29 17:00:00,"VIP석(150000), R석(130000), S석(100000), A석(70000)",1,1403석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22004652,2022,6,3,3,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.00821917808219178,3755
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,3,0,1,0,1,0,1,1,1,1,1,0,FC222298-02,643,N,1,1,1,12X10,PF314219,1,2022-06-21 19:30:00,T1951544310,2022-06-01 05:54,1,1,8000,1,웹,대전예술의전당(web),4,무통장,무통장 입금,0,99,기타,,8000,0,62,2022-06-21,2022-06-21,1시간 20분,클래식,기악,충청도,"강령은, 차지현, 박민선, 최소영, 김기남, 안은실, 박수연 등",,"뮤엔피아노퀸텟(주최), (주)스펙트럼(주관)",,,,만 7세 이상,0,0,0,0,2022/05/19 00:00:00,2022/06/20 17:00:00,전석(10000),0,127석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006253,2022,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,24
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-02,643,N,1,1,1,12X10,PF314339,1,2022-06-24 19:30:00,T1951299790,2022-05-31 20:33,1,1,8000,1,웹,대전예술의전당(mobile),2,카드,신용카드,0,99,기타,,8000,0,47,2022-06-24,2022-06-24,1시간 20분,클래식,기악,충청도,"박민선, 조우식, 정다영, 강령은, 이상철, 김도희, 구윤경 등",,"에듀스아트(주최), (주)스펙트럼(주관)",,,,만 7세 이상,0,0,0,0,2022/05/26 00:00:00,2022/06/23 17:00:00,전석(10000),0,127석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006632,2022,6,4,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,35
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,3,0,1,0,1,0,1,1,1,1,1,0,FC222298-02,643,N,1,1,1,12X10,PF314258,1,2022-06-25 19:30:00,T1949931950,2022-05-30 11:29,1,1,20000,1,웹,대전예술의전당(web),2,카드,신용카드,0,99,기타,,20000,0,63,2022-06-25,2022-06-25,1시간 20분,클래식,기악,충청도,"최진아, 조우식, 노미은, 송명진, 구윤경, 오현진, 김다연 등",,"앙상블위드(주최), 앙상블위드(주관)",,,,만 7세 이상,0,0,0,0,2022/05/24 00:00:00,2022/06/24 17:00:00,전석(20000),0,266석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22006467,2022,6,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,15
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,2,0,1,0,1,0,1,1,1,1,1,0,FC222298-02,643,N,1,1,1,12X10,PF313057,1,2022-06-26 19:00:00,T1947412320,2022-05-26 12:01,1,1,10000,99,기타,티켓어플 아이폰,99,기타,카카오페이(카카오머니),0,99,기타,,10000,2,31,2022-06-26,2022-06-26,1시간,클래식,기악,충청도,"이윤나, 이경휘, 이지연, 이성우",,"앙상블 리모(주최), 앙상블 리모(주관)",,,,만 7세 이상,0,0,0,0,2022/05/09 00:00:00,2022/06/25 11:00:00,전석(10000),0,643석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22005696,2022,6,6,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0027397260273972603,314
SE000201,인터파크,FC222298,공공(문예회관),2003.0,대전광역시 서구 둔산대로 135 (만년동) ,0,0,1,0,1,0,1,1,1,1,1,0,FC222298-02,643,N,1,1,1,12X10,PF300988,1,2022-06-28 19:30:00,T1906795750,2022-03-29 14:02,1,1,14000,1,웹,대전예술의전당(web),2,카드,신용카드,0,99,기타,,14000,0,2023,2022-06-28,2022-06-28,2시간 55분,연극,연극,충청도,"제임스 매커보이, 조이 우와예, 니마 탈레가니, 에벤 피게이레두, 톰 에든, 애덤 베스트","제이미 로이드, 에드몽 로스탕, 마틴 크림프 등",대전예술의전당(주최),E.로스탕,M.크림프(각색),,만 17세 이상,0,0,0,0,2022/03/24 00:00:00,2022/06/28 16:30:00,전석(20000),1,247석,http://ticket.interpark.com/Ticket/Goods/GoodsInfo.asp?GoodsCode=22003446,2022,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0027397260273972603,425
